Width (mm),Depth (mm),Test Length (mm),Bottom Cover to Ctr of Tension Bar (mm),# Tensile Bars,"Diameter Tensile Bars, db,t (mm)","Tension Reinforcement Ratio, pten (%)","fy Longitudinal Bars (Tensile), (MPa) ",f'c (MPa),W/C Ratio,"Stirrup Spacing, s (mm) ","Stirrup Diameter, ds (mm)","fy,s Stirrup Bars","Mass Loss (Tensile bars), ηm (%)","Shear Span, x (mm)",Longitudinal Bar Type,Test Type and Configuration,Corrosion Method,eta_log,corr_severity_idx,d_b_ratio,eta_d_interaction,reinf_index
-0.16433912079262178,-0.3307221297447962,-0.019916060336311582,0.0,0.0,-0.12928408750866688,0.0,0.0,0.0,-0.014792878809395615,-0.11511099044224168,-0.08386775074017516,-0.02243786922845999,0.0,-0.04713417578581611,0.0,0.0,0.0,0.0,-0.052512838254119024,0.0,0.0,0.0
-0.18235633100140333,-0.3465896402543557,-0.032299213819650514,0.0,0.0,-0.21593736160791133,-0.09360345973982596,0.0,0.0,0.0,-0.11290672094762556,-0.08472092636954041,-0.022458132823403032,0.0,-0.05474620758534805,0.0,0.0,0.0,0.0,-0.06425049875007334,0.0,0.0,0.0
0.1716740907414984,0.42503426317823306,0.0,0.0,0.0,0.18957192284397287,0.0,0.0,-0.07740869339939124,0.0,0.030903510537735518,0.1355182372607124,0.0,-0.05877745949169893,0.0,0.0,0.0,0.0,-0.037574711202378985,-0.11569973381930368,0.0,0.0,0.032578040141952036
-0.18687313663096713,-0.4273165831526486,0.0,0.0,0.0,-0.12312951653820611,0.06763115230410215,0.0,-0.10851130034111285,0.0,0.032160739081917716,-0.062422585492590915,0.0,0.030729405982488855,0.0,0.0,0.0,0.0,0.0,0.053177351556977934,0.0,0.0,0.03184353537957389
0.10069146595518517,0.11891986410534168,0.0,0.0,0.0,0.20173589036167747,0.06747810851674317,0.04039970823534817,0.0,0.10021711902114866,0.04320503803138119,0.1378504566668774,0.0,0.03039054457575807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04956808716932592
0.11751963230551282,0.11233461080206784,0.0,0.0,-0.14187145919449493,0.0,-0.057089817468614176,0.0,0.07600651117500092,0.0,-0.11905866438263202,-0.08616686837815539,0.0,-0.04190563066706147,0.0,0.0,0.0,0.0,-0.025834556288569288,-0.024009052966716453,0.0,0.0,0.0
-0.1561769075873626,-0.3214594949077845,0.0,0.0,0.0,-0.1259459510208689,0.05469139155749555,0.0,0.0,0.0,-0.09047182202786283,-0.06847481149616055,0.0,0.04306953833414895,-0.04350253161104629,0.0,0.0,0.0,0.0,0.07028822390535212,0.0,0.0,0.03529282066810413
0.08674909587410451,0.10752695255701364,0.08305936217558446,0.0,0.0,-0.12023338877348697,0.0,0.0,0.037326067830069316,0.012412176984940904,0.052491301585229064,0.0,0.0,0.019841238099731172,0.10382328361011492,0.0,0.16319226393647232,0.0,0.0,0.0,0.0,0.0,0.0
0.10600561596949051,0.12038398937744738,0.0,0.0,0.0,0.1810321229090155,0.05282024018680498,0.0,-0.14668516269609977,0.0,0.05448387649518836,0.1273853889776909,0.0,-0.0890389453145342,0.0,0.0,0.0,0.0,-0.057724276773048255,-0.07483922796386092,0.0,0.0,0.0
0.11744853423108871,0.12370034658353474,0.0,0.0,0.0,-0.12286378227205835,-0.07896580179965154,0.0,0.0,0.0,0.0,-0.04812581013223842,-0.04449948875622108,-0.046312296255343346,0.0,0.0,0.0,0.0,-0.03337255086673824,-0.07364537760960499,0.0,0.0,-0.03586829181136694
